,AREA,PERIMETER,STATION_ID,METHOD,PLAN_NO,SCALE,SOURCE,NOTE_CODE,MODIFIED,VERSION,latitude,longitude
5413,0.0,26.0751456,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.25337696787108,146.43448227343626
5414,0.0,159.82024564,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.25351449614995,146.42506364208987
5415,0.0,19.40126521,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.25346329958152,146.4415447726075
5416,0.0,55.89518408,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.2535549062666,146.4267194825867
5417,0.0,177.23358573,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.253669040274005,146.4341552523598
5418,0.0,735.0315678,233001,Little info available,,0,Unknown,0,20000101,1,-38.24493858424417,144.68645747097773
5419,0.0,425.72612677,233211,Little info available,T5258,25000,Municipalities after Apr 1995,0,20000101,1,-38.24511430151377,143.79913541887498
5420,0.0,401.88085716,233001,Little info available,,0,Unknown,0,20000101,1,-38.2459899146782,144.69765321876227
5421,0.0,2344.74206135,234001,Little info available,T5257,25000,Municipalities after Apr 1995,0,20000101,1,-38.24988847598104,143.5166205652797
5422,0.0,387.73563505,233001,Little info available,,0,Unknown,0,20000101,1,-38.24705081778276,144.6891097743455
5423,0.0,181.05714122,234001,Little info available,T5257,25000,Municipalities after Apr 1995,0,20000101,1,-38.24716101531481,143.6608477046712
5424,0.0,762.63191212,233211,Little info available,T5258,25000,Municipalities after Apr 1995,0,20000101,1,-38.248445138824366,143.82031749168337
5425,0.0,4018.77526126,235255,Little info available,,0,Unknown,0,20000101,1,-38.25458701605249,144.06445661695068
5426,0.0,215.83269412,234001,Little info available,T5256,25000,Municipalities after Apr 1995,0,20000101,1,-38.24863559731561,143.49510858896676
5427,0.0,6137.77199621,234001,Little info available,T5257,25000,Municipalities after Apr 1995,0,20000101,1,-38.254550524263024,143.5948729047249
5428,0.0,1036.5850055,234001,Little info available,T5256,25000,Municipalities after Apr 1995,0,20000101,1,-38.250720050307365,143.4922793475075
5429,0.0,2155.628152,233216,"No contour info, some flood info & geo maps",,0,Unknown,0,20000101,1,-38.252718595485696,144.40276998230593
5430,0.0,1966.07245951,234001,Little info available,,0,Unknown,0,20000101,1,-38.25288065464073,143.4994445933631
5431,0.0,557.44112103,234001,Little info available,T5256,25000,Municipalities after Apr 1995,0,20000101,1,-38.251850574094554,143.49502848036713
5432,0.0,188.50331214,233211,Little info available,T5257,25000,Municipalities after Apr 1995,0,20000101,1,-38.25123371473688,143.7005721298027
5433,0.0,213.37563118,234001,Little info available,T5257,25000,Municipalities after Apr 1995,0,20000101,1,-38.25127383279388,143.57223982508862
5434,0.0,233.09453015,233211,Little info available,T5257,25000,Municipalities after Apr 1995,0,20000101,1,-38.25180103438671,143.67780863893933
5435,0.0,598.11308584,234001,Little info available,T5257,25000,Municipalities after Apr 1995,0,20000101,1,-38.252731116882686,143.5041592750626
5436,0.0,418.67874689,234001,Little info available,T5257,25000,Municipalities after Apr 1995,0,20000101,1,-38.25301929293178,143.5710677028034
5437,0.0,166.46382953,234001,Little info available,T5257,25000,Municipalities after Apr 1995,0,20000101,1,-38.252672620256924,143.57041657365437
5438,0.0,909.67367558,233001,Little info available,,0,Unknown,0,20000101,1,-38.254437106041266,144.67467398882178
5439,0.0,2115.05433494,234001,Little info available,T5256,25000,Municipalities after Apr 1995,0,20000101,1,-38.257302990483154,143.49094869126066
5440,0.0,465.16931148,234001,Little info available,T5257,25000,Municipalities after Apr 1995,0,20000101,1,-38.25575751964422,143.50300505653806
5441,0.0,5073.89198519,233211,Little info available,T5257,25000,Municipalities after Apr 1995,0,20000101,1,-38.266888160495235,143.69850105615734
5442,0.0,1943.22982755,234001,Little info available,,0,Unknown,0,20000101,1,-38.25833324387192,143.26730837203937
5443,0.0,370.8121446,233001,Little info available,,0,Unknown,0,20000101,1,-38.25628096145106,144.59725330615996
5444,0.0,654.96534128,234001,Little info available,T5257,25000,Municipalities after Apr 1995,0,20000101,1,-38.258071499371724,143.54364768311666
5445,0.0,665.19203359,233001,Little info available,,0,Unknown,0,20000101,1,-38.25795477427026,144.59360399755877
5446,0.0,4770.8671873,234001,Little info available,T5256,25000,Municipalities after Apr 1995,0,20000101,1,-38.261981217212174,143.4991236209398
5447,0.0,2594.54799714,233211,Little info available,T5257,25000,Municipalities after Apr 1995,0,20000101,1,-38.26332842791462,143.68886576245237
5448,0.0,1621.78733571,233001,Little info available,,0,Unknown,0,20000101,1,-38.26120732825957,144.57931968363857
5449,0.0,47809.40563641,99999999,Modelled,UNKNOWN,0,Consultants,52710,20060731,2,-38.26912263041933,144.59538418387956
5450,0.0,45.35534003,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.263354907973884,146.4383156350094
5451,0.0,13.30166751,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26331718732622,146.43878044692624
5452,0.0,12.65986509,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.263351237233316,146.43893984885756
5453,0.0,17.54671993,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26339022988725,146.43812619559793
5454,0.0,27.08822052,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26355601342325,146.43894915828804
5455,0.0,13.4384429,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26365658911557,146.4391407401818
5456,0.0,1370.81309446,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.264408177575405,146.45016923885225
5457,0.0,116.22222628,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26451579191026,146.44824710318443
5458,0.0,37.47326072,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26449451127717,146.43985735366715
5459,0.0,167.1454163,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26479540460071,146.44847278102162
5460,0.0,17.64111857,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26469044301191,146.44021254477212
5461,0.0,16.82301955,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26473026500325,146.44030808746092
5462,0.0,32.67961409,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.264793454654026,146.42546787092937
5463,0.0,296.76363643,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26493152249774,146.44975855910272
5464,0.0,28.87429546,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26486889593427,146.45001145735404
5465,0.0,23.08281437,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.264875490450706,146.420583033901
5466,0.0,462.23807298,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26516122156023,146.44817201263464
5467,0.0,53.83278717,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26512621116453,146.44776976288296
5468,0.0,31.42657208,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.265121640578215,146.4486949299075
5469,0.0,19.76015986,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26513946199399,146.44896767190127
5470,0.0,36.11380346,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.265169644270294,146.44058398804194
5471,0.0,56.31885194,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.265252731525045,146.45104531899412
5472,0.0,36.92553856,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.265282445325276,146.45088751347862
5473,0.0,23.06906686,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26525417722309,146.44825984918606
5474,0.0,26.74645801,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26527742598718,146.45003905817362
5475,0.0,50.57449922,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26536394260492,146.4409206863744
5476,0.0,13.31755748,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26530859912068,146.44096329439728
5477,0.0,21.34834045,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.265338446431336,146.4408010325956
5478,0.0,16.94296531,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26536461839822,146.4508334764888
5479,0.0,20.34319052,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.2653802302432,146.44147941727806
5480,0.0,32.09854203,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.26542959800015,146.4408205714664
5481,0.0,12.39347468,99999999,Modelled,,0,West Gippsland CMA,52902,20080315,3,-38.265571653695076,146.4483497623272
5482,0.0,595372.57842783,415201,Modelled,,0,Wimmera CMA,0,20120301,2,-36.87802022956412,142.6575024530208
5483,0.0,595372.57842783,415201,Modelled,,0,Wimmera CMA,0,20120301,2,-36.877992406042836,142.6578242672661
5484,0.0,595372.57842783,415201,Modelled,,0,Wimmera CMA,0,20120301,2,-36.87792206497549,142.65169266041548
5485,0.0,595372.57842783,415201,Modelled,,0,Wimmera CMA,0,20120301,2,-36.8778843860455,142.65723885307165
